,Date,Low,High,Close,Open
1170,2009-08-19,340.5255,347.48,345.8626,345.7818
1169,2009-08-18,342.062,349.5825,347.3991,348.8547
1168,2009-08-17,344.4879,353.7066,347.0756,349.0973
1167,2009-08-14,349.9059,357.9925,351.7658,352.9788
1166,2009-08-13,342.628,355.0005,354.2727,344.5688
1165,2009-08-12,336.7248,345.3774,342.7089,337.7761
1164,2009-08-11,335.5927,345.62,338.2613,342.9515
1163,2009-08-10,340.6872,345.7009,344.1645,341.415
1162,2009-08-07,331.2259,343.1941,343.1941,335.5118
1161,2009-08-06,339.4743,345.4583,342.9515,340.3638
1160,2009-08-05,331.3877,338.3421,337.9378,331.3877
1159,2009-08-04,328.8,341.9002,333.5711,340.0403
1158,2009-08-03,335.5927,340.849,339.7977,338.8273
1157,2009-07-31,327.9105,337.21,334.9862,330.5386
1156,2009-07-30,307.2897,338.2208,329.9321,311.333
1155,2009-07-29,297.5858,305.2681,303.4486,298.7988
1154,2009-07-28,297.3836,305.0659,297.3836,301.6291
1153,2009-07-27,301.4269,306.8854,302.2356,306.481
1152,2009-07-24,299.2031,306.2789,305.6724,300.4161
1151,2009-07-23,297.1815,303.2464,302.0334,302.2356
1150,2009-07-22,300.4161,308.5027,301.6291,307.694
1149,2009-07-21,299.6075,310.7265,306.8854,299.6075
1148,2009-07-20,294.5534,301.0226,300.0118,295.1598
1147,2009-07-17,293.5425,309.3113,294.9577,304.0551
1146,2009-07-16,298.5966,303.8529,301.0226,301.6291
1145,2009-07-15,293.9469,302.4378,302.4378,294.7555
1144,2009-07-14,286.8711,293.3404,293.3404,291.5209
1143,2009-07-13,280.8062,289.2971,289.2971,281.4127
1142,2009-07-10,280.1997,286.2646,282.8278,283.03
1141,2009-07-09,284.243,288.6906,285.456,287.2754
1140,2009-07-08,284.6473,291.5209,286.2646,289.2971
1139,2009-07-07,287.6798,293.5425,291.7231,292.3295
1138,2009-07-06,286.6689,290.7122,290.1057,288.6906
1137,2009-07-03,292.3295,296.575,293.1382,294.7555
1136,2009-07-02,294.149,301.6291,295.362,296.7772
1135,2009-07-01,291.5209,301.2248,298.3945,293.9469
1134,2009-06-30,290.3079,295.362,292.3295,294.3512
1133,2009-06-29,284.243,298.7988,295.7663,284.243
1132,2009-06-26,284.0408,292.7339,285.456,286.4668
1131,2009-06-25,276.9651,287.6798,285.2538,281.4127
1130,2009-06-24,273.5283,283.03,282.8278,274.3369
1129,2009-06-23,270.9001,278.5824,273.3261,277.9759
1128,2009-06-22,276.9651,283.03,278.7845,281.6148
1127,2009-06-19,274.9434,282.6257,282.2213,278.5824
1126,2009-06-18,273.1239,278.9867,277.3694,273.7304
1125,2009-06-17,267.2612,274.7413,272.7196,267.8677
1124,2009-06-16,262.8136,268.6763,267.8677,265.0374
1123,2009-06-15,263.6222,269.2828,264.2287,269.2828
1122,2009-06-12,269.485,274.9434,269.6871,271.3045
1121,2009-06-11,266.8568,272.7196,271.5066,266.8568
1120,2009-06-10,266.8568,274.9434,268.0698,272.1131
1119,2009-06-09,266.2504,274.7413,268.4742,270.9001
1118,2009-06-08,267.4633,273.1239,271.3045,270.2936
1117,2009-06-05,261.8027,268.8785,266.2504,263.4201
1116,2009-06-04,259.7811,268.0698,261.1962,264.4309
1115,2009-06-03,262.4092,268.6763,264.633,267.6655
1114,2009-06-02,265.0374,269.6871,267.8677,268.4742
1113,2009-06-01,265.6439,271.5066,268.0698,269.6871
1112,2009-05-29,260.7919,267.4633,265.2395,261.1962
1111,2009-05-28,255.5356,262.0049,258.3659,258.3659
1110,2009-05-27,258.1638,266.0482,261.1962,264.0265
1109,2009-05-26,257.9616,264.8352,263.4201,262.8136
1108,2009-05-22,263.0157,269.8893,265.4417,269.8893
1107,2009-05-21,265.6439,276.5607,267.059,275.7521
1106,2009-05-20,276.9651,284.4451,278.9867,282.2213
1105,2009-05-19,271.1023,281.817,281.817,274.5391
1104,2009-05-18,266.8568,279.7954,279.7954,270.698
1103,2009-05-15,267.6655,275.5499,272.9218,275.5499
1102,2009-05-14,263.2179,273.3261,272.7196,265.846
1101,2009-05-13,263.8244,274.5391,264.8352,274.5391
1100,2009-05-12,263.4201,272.3153,270.9001,266.0482
1099,2009-05-11,262.8136,270.0915,266.8568,269.8893
1098,2009-05-08,264.2287,277.1672,267.6655,276.1564
1097,2009-05-07,273.5283,292.7339,275.7521,286.0625
1096,2009-05-06,280.4019,291.5209,285.456,283.03
1095,2009-05-05,268.0698,288.2863,285.456,273.7304
1094,2009-05-01,267.059,276.1564,273.7304,276.1564
1093,2009-04-30,263.6222,276.9651,273.3261,265.2395
1092,2009-04-29,256.1421,264.2287,263.6222,258.1638
1091,2009-04-28,251.088,257.5573,255.94,253.9183
1090,2009-04-27,251.2902,259.7811,257.9616,258.5681
1089,2009-04-24,252.9075,265.2395,264.633,255.3335
1088,2009-04-23,254.3227,262.8136,255.3335,261.3984
1087,2009-04-22,258.3659,267.2612,266.0482,262.0049
1086,2009-04-21,254.0523,262.7176,261.536,258.7788
1085,2009-04-20,258.188,274.3371,260.1574,273.7462
1084,2009-04-17,264.4901,275.9126,275.1248,264.884
1083,2009-04-16,252.2798,264.884,264.884,256.8094
1082,2009-04-15,249.1288,256.8094,253.0676,250.5073
1081,2009-04-14,249.9165,257.4002,252.4767,254.2492
1080,2009-04-09,245.3869,256.8094,255.037,246.9624
1079,2009-04-08,247.1594,257.5972,252.2798,249.5227
1078,2009-04-07,247.7502,262.3237,250.9012,259.9605
1077,2009-04-06,253.2645,267.838,256.4155,264.0962
1076,2009-04-03,256.4155,266.2625,259.7635,263.3084
1075,2009-04-02,244.7961,262.5207,262.3237,246.9624
1074,2009-04-01,227.2685,241.2512,240.6604,230.6164
1073,2009-03-31,221.1633,231.6011,231.6011,221.3603
1072,2009-03-30,219.7847,226.0868,219.9817,225.2991
1071,2009-03-27,227.2685,236.9185,227.8593,232.192
1070,2009-03-26,229.8287,240.2665,230.6164,240.2665
1069,2009-03-25,232.5858,245.19,238.1001,242.8267
1068,2009-03-24,236.9185,244.2053,243.6145,240.4634
1067,2009-03-23,231.0103,241.0542,235.146,240.4634
1066,2009-03-20,228.2532,237.5093,235.343,231.6011
1065,2009-03-19,230.4195,244.0083,232.7828,243.4175
1064,2009-03-18,235.9338,247.7502,240.0695,246.3716
1063,2009-03-17,234.9491,243.0236,243.0236,237.7063
1062,2009-03-16,229.2379,238.2971,238.2971,233.5705
1061,2009-03-13,225.496,235.5399,227.6623,231.7981
1060,2009-03-12,222.148,231.995,228.647,228.4501
1059,2009-03-11,213.0888,225.6929,223.5266,216.6337
1058,2009-03-10,202.4541,219.3909,218.2092,204.6204
1057,2009-03-09,198.9091,206.3928,203.6357,206.3928
1056,2009-03-06,203.6357,212.8919,205.2112,207.7714
1055,2009-03-05,206.5898,221.3603,206.5898,221.1633
1054,2009-03-04,214.4674,224.5113,224.1174,218.2092
1053,2009-03-03,211.5133,223.5266,212.8919,220.5725
1052,2009-03-02,215.846,224.5113,219.5878,223.9205
1051,2009-02-27,218.4062,227.8593,227.6623,224.7082
1050,2009-02-26,225.496,233.9644,228.4501,228.647
1049,2009-02-25,224.3144,230.0256,227.6623,225.496
1048,2009-02-24,213.8766,223.1327,220.1786,215.649
1047,2009-02-23,217.0276,237.7063,218.997,236.3277
1046,2009-02-20,230.8134,240.0695,231.6011,239.0848
1045,2009-02-19,240.6604,249.1288,241.4481,244.993
1044,2009-02-18,237.9032,246.9624,243.0236,246.9624
1043,2009-02-17,242.4328,256.8094,245.19,255.6278
1042,2009-02-16,252.0829,260.1574,257.0064,254.84
1041,2009-02-13,254.6431,263.3084,258.7788,258.5819
1040,2009-02-12,243.6145,258.3849,256.8094,248.341
1039,2009-02-11,237.9032,249.5227,248.538,238.1001
1038,2009-02-10,239.2818,253.0676,239.2818,252.2798
1037,2009-02-09,252.4767,263.7023,253.4614,262.9146
1036,2009-02-06,256.0217,264.687,262.9146,263.3084
1035,2009-02-05,256.6125,264.687,260.5513,261.1421
1034,2009-02-04,252.8706,271.7768,265.8686,256.0217
1033,2009-02-03,249.5227,255.6278,254.2492,254.4461
1032,2009-02-02,249.5227,261.339,253.0676,259.7635
1031,2009-01-30,258.7788,266.2625,261.536,261.536
1030,2009-01-29,258.7788,266.0656,262.1268,264.4901
1029,2009-01-28,254.4461,268.8227,267.4442,255.2339
1028,2009-01-27,246.5686,252.0829,251.0982,250.1135
1027,2009-01-26,247.3563,257.2033,249.7196,250.9012
1026,2009-01-23,241.0542,253.4614,251.0982,251.0982
1025,2009-01-22,249.3257,257.2033,252.0829,255.6278
1024,2009-01-21,239.2818,251.689,249.7196,245.19
1023,2009-01-20,242.2359,253.4614,249.9165,253.4614
1022,2009-01-19,247.7502,264.0962,252.8706,259.1727
1021,2009-01-16,248.9318,259.5666,253.4614,253.6584
1020,2009-01-15,241.842,255.4308,248.9318,251.8859
1019,2009-01-14,246.5686,274.1401,250.9012,272.1707
1018,2009-01-13,258.7788,270.2013,268.8227,264.687
1017,2009-01-12,263.3084,274.9279,265.4748,274.9279
1016,2009-01-09,272.1707,280.4422,275.7156,275.1248
1015,2009-01-08,266.8533,277.2912,275.7156,274.534
1014,2009-01-07,270.2013,285.3657,275.7156,285.1687
1013,2009-01-06,281.2299,289.8953,284.184,287.532
1012,2009-01-05,272.1707,291.0769,285.9565,275.7156
1011,2009-01-02,265.8686,274.7309,271.5799,268.035
1010,2008-12-31,258.5819,271.7768,264.2931,271.5799
1009,2008-12-30,256.4155,263.8993,261.7329,260.7482
1008,2008-12-29,240.8573,255.6278,255.4308,251.0982
1007,2008-12-24,250.5073,260.9452,250.5073,259.5666
1006,2008-12-23,247.7502,256.6125,252.0829,247.7502
1005,2008-12-22,247.3563,257.5972,247.5533,257.5972
1004,2008-12-19,247.3563,259.3696,256.2186,251.8859
1003,2008-12-18,251.2951,257.5972,254.4461,254.4461
1002,2008-12-17,246.5686,256.4155,255.6278,256.4155
1001,2008-12-16,247.7502,254.84,253.2645,251.0982
1000,2008-12-15,240.4634,250.1135,249.3257,242.0389
999,2008-12-12,228.647,243.2206,240.6604,228.647
998,2008-12-11,229.6317,238.8879,237.5093,233.7675
997,2008-12-10,227.6623,243.4175,233.3736,232.192
996,2008-12-09,228.4501,241.2512,233.5705,235.343
995,2008-12-08,228.0562,240.4634,238.494,233.5705
994,2008-12-05,211.9072,222.7388,214.0735,219.5878
993,2008-12-04,220.3756,232.192,223.9205,221.1633
992,2008-12-03,214.4674,228.4501,220.9664,228.4501
991,2008-12-02,218.6031,234.5552,227.8593,222.7388
990,2008-12-01,222.7388,247.5533,225.2991,244.4022
989,2008-11-28,231.2073,245.9777,245.5839,237.9032
988,2008-11-27,233.3736,242.6298,235.7369,237.9032
987,2008-11-26,226.2838,238.691,233.7675,232.192
986,2008-11-25,225.1021,239.4787,229.2379,226.2838
985,2008-11-24,206.3928,230.4195,230.0256,209.5439
984,2008-11-21,201.2724,220.9664,203.6357,206.1959
983,2008-11-20,193.1979,209.15,206.9837,203.0449
982,2008-11-19,209.15,232.3889,210.9225,228.4501
981,2008-11-18,215.4521,226.6776,226.6776,222.148
980,2008-11-17,219.5878,232.192,221.1633,225.1021
979,2008-11-14,224.5113,232.9797,227.6623,226.8746
978,2008-11-13,215.2551,228.4501,216.6337,222.9358
977,2008-11-12,225.8899,244.7961,228.4501,239.8726
976,2008-11-11,234.5552,244.2053,235.146,239.4787
975,2008-11-10,241.842,253.6584,243.4175,248.538
974,2008-11-07,234.7522,247.1594,239.6757,239.0848
973,2008-11-06,236.7216,251.0982,237.1154,249.7196
972,2008-11-05,253.2645,265.4748,256.0217,265.4748
971,2008-11-04,248.1441,270.9891,268.6258,253.6584
970,2008-11-03,246.1747,267.0503,249.7196,264.884
969,2008-10-31,238.8879,259.1727,257.0064,247.9471
968,2008-10-30,225.496,253.8553,247.5533,230.8134
967,2008-10-29,223.1327,234.7522,226.8746,234.7522
966,2008-10-28,196.7453,218.5415,214.4909,203.1105
965,2008-10-27,199.8315,211.9834,205.4252,207.547
964,2008-10-24,195.2022,216.9984,215.4553,208.3185
963,2008-10-23,203.1105,222.5922,219.8918,208.5114
962,2008-10-22,209.4758,222.978,211.0189,211.7905
961,2008-10-21,211.2118,222.2064,217.9629,216.034
960,2008-10-20,199.0599,208.8972,208.3185,205.4252
959,2008-10-17,191.5373,203.6892,200.4101,200.603
958,2008-10-16,188.8369,204.2679,192.116,197.9026
957,2008-10-15,203.8821,225.2926,207.1612,225.0997
956,2008-10-14,218.3487,236.2872,224.3282,227.6073
955,2008-10-13,213.7194,226.6428,217.77,225.2926
954,2008-10-10,186.908,219.506,208.3185,200.603
953,2008-10-09,215.0696,229.1504,222.978,215.2625
952,2008-10-08,202.7248,230.8863,209.8616,222.7851
951,2008-10-07,230.6935,250.5609,231.6579,239.1805
950,2008-10-06,231.465,245.7387,237.0587,242.0738
949,2008-10-03,245.9316,256.1546,251.7182,256.1546
948,2008-10-02,255.7688,264.6417,255.9617,262.327
947,2008-10-01,257.3119,264.8345,263.0986,261.5555
946,2008-09-30,245.3529,260.3981,259.6266,245.7387
945,2008-09-29,253.2613,273.1287,253.6471,268.4994
944,2008-09-26,266.1848,286.8237,271.9714,281.0371
943,2008-09-25,273.9003,285.2806,282.5802,275.6362
942,2008-09-24,271.5856,277.9509,274.6718,274.4789
941,2008-09-23,267.9207,281.6158,274.6718,281.4229
940,2008-09-22,279.8798,297.4325,279.8798,293.5748
939,2008-09-19,262.5199,296.0823,293.3819,265.2203
938,2008-09-18,268.8852,278.9153,270.6212,271.0069
937,2008-09-17,275.4434,288.3668,277.1793,277.1793
936,2008-09-16,272.3572,298.5899,280.4584,287.0166
935,2008-09-15,282.3873,297.8183,294.3463,293.189
934,2008-09-12,295.6966,307.4627,301.4832,305.5338
933,2008-09-11,296.8539,304.5694,301.869,301.4832
932,2008-09-10,295.5037,304.1836,300.9045,296.2752
931,2008-09-09,295.5037,307.6556,297.8183,299.3614
930,2008-09-08,290.8744,303.2192,297.0468,295.6966
929,2008-09-05,285.0877,294.5392,285.8593,291.8388
928,2008-09-04,293.9606,313.0564,294.3463,309.9702
927,2008-09-03,307.8485,319.6146,308.8129,318.4573
926,2008-09-02,313.6351,327.3301,319.2288,313.6351
925,2008-09-01,302.0618,314.7924,312.8635,303.2192
924,2008-08-29,298.397,308.0414,306.884,305.148
923,2008-08-28,297.6254,305.9196,303.6049,299.7472
922,2008-08-27,289.3313,301.869,300.133,292.0317
921,2008-08-26,287.4024,296.2752,294.1534,292.6103
920,2008-08-22,285.0877,297.0468,296.4681,285.0877
919,2008-08-21,281.8086,289.5241,282.7731,287.0166
918,2008-08-20,287.7882,294.5392,290.4886,290.6815
917,2008-08-19,290.8744,301.6761,290.8744,300.5187
916,2008-08-18,299.9401,308.2342,302.8334,305.148
915,2008-08-15,300.9045,310.7418,307.2698,301.6761
914,2008-08-14,294.5392,313.0564,298.9756,312.092
913,2008-08-13,310.356,315.3711,310.9347,313.4422
912,2008-08-12,312.8635,320.7719,317.1071,315.3711
911,2008-08-11,308.4271,316.3355,316.3355,313.2493
910,2008-08-08,291.2601,307.8485,306.4983,292.8032
909,2008-08-07,289.3313,298.2041,294.5392,291.2601
908,2008-08-06,286.0522,294.7321,290.8744,291.453
907,2008-08-05,273.1287,290.8744,290.1028,273.3216
906,2008-08-04,265.799,275.2505,271.5856,268.6923
905,2008-08-01,265.2203,277.5651,267.3421,276.9865
904,2008-07-31,273.9003,283.5446,276.4078,281.6158
903,2008-07-30,274.4789,284.702,280.2655,276.2149
902,2008-07-29,267.7279,278.1438,274.6718,272.3572
901,2008-07-28,273.1287,286.0522,274.4789,285.0877
900,2008-07-25,274.0931,287.4024,285.8593,281.4229
899,2008-07-24,283.1589,297.6254,286.4379,293.5748
898,2008-07-23,275.0576,289.3313,284.5091,277.9509
897,2008-07-22,259.4337,273.9003,272.3572,265.9919
896,2008-07-21,265.9919,272.1643,268.1136,272.1643
895,2008-07-18,264.6417,275.8291,273.9003,270.0425
894,2008-07-17,259.6266,273.7074,271.3927,259.6266
893,2008-07-16,244.0027,254.9973,253.84,244.1956
892,2008-07-15,239.9521,245.7387,244.3885,241.688
891,2008-07-14,244.1956,250.7538,244.9671,246.1245
890,2008-07-11,240.7236,261.5555,241.8809,259.2408
889,2008-07-10,257.8906,266.1848,258.6621,263.8701
888,2008-07-09,263.0986,275.4434,270.2354,266.1848
887,2008-07-08,253.84,263.8701,261.7483,258.2764
886,2008-07-07,252.4897,265.0274,264.2559,253.0684
885,2008-07-04,250.368,262.327,251.1395,260.7839
884,2008-07-03,250.5609,261.9412,261.3626,254.0328
883,2008-07-02,256.3475,266.3776,256.7333,258.2764
882,2008-07-01,251.3324,262.327,258.855,260.7839
881,2008-06-30,253.6471,264.6417,263.4843,253.6471
880,2008-06-27,247.4747,259.6266,254.8044,252.8755
879,2008-06-26,253.4542,270.6212,253.6471,267.3421
878,2008-06-25,261.5555,273.7074,272.3572,261.5555
877,2008-06-24,257.8906,269.8496,261.7483,267.7279
876,2008-06-23,265.6061,271.1998,268.8852,267.7279
875,2008-06-20,265.0274,279.3011,267.3421,277.3722
874,2008-06-19,274.6718,281.4229,274.8647,276.2149
873,2008-06-18,278.7224,292.8032,281.6158,292.6103
872,2008-06-17,291.8388,300.133,294.925,292.4175
871,2008-06-16,286.8237,296.2752,291.6459,292.9961
870,2008-06-13,287.0166,293.189,292.8032,290.8744
869,2008-06-12,287.0166,293.9606,292.6103,289.3313
868,2008-06-11,287.0166,302.0618,289.1384,298.9756
867,2008-06-10,290.4886,302.0618,298.7828,293.5748
866,2008-06-09,292.4175,302.2547,295.8894,298.9756
865,2008-06-06,297.6254,318.4573,302.0618,315.7569
864,2008-06-05,312.6707,319.6146,315.564,318.8431
863,2008-06-04,316.1426,320.9648,318.0715,320.3862
862,2008-06-03,310.9347,320.1933,319.4217,317.8786
861,2008-06-02,316.9142,325.2083,319.8075,324.4368
860,2008-05-30,318.6502,327.3301,326.1728,322.315
859,2008-05-29,316.9142,322.8937,319.4217,318.2644
858,2008-05-28,309.1987,318.0715,317.3,309.1987
857,2008-05-27,305.148,311.1276,308.62,306.4983
856,2008-05-23,306.1125,312.2849,306.1125,310.5489
855,2008-05-22,307.6556,320.3862,312.4778,315.564
854,2008-05-21,315.1782,330.995,317.3,330.995
853,2008-05-20,325.9799,340.0607,328.4874,337.746
852,2008-05-19,332.9238,341.218,339.0962,341.218
851,2008-05-16,337.5531,349.3193,338.9034,347.5833
850,2008-05-15,340.6393,347.1975,347.1975,342.1824
849,2008-05-14,338.7105,345.8473,342.1824,345.6544
848,2008-05-13,342.1824,350.6695,344.1113,350.6695
847,2008-05-12,345.4615,349.8979,347.3904,347.1975
846,2008-05-09,343.1469,347.9691,346.6189,345.0758
845,2008-05-08,342.1824,347.9691,347.7762,346.6189
844,2008-05-07,343.1469,347.5833,346.6189,344.8829
843,2008-05-06,341.4109,350.2837,344.1113,347.3904
842,2008-05-02,343.7255,350.2837,350.0908,346.8117
841,2008-05-01,335.8172,341.7967,341.7967,338.3247
840,2008-04-30,332.9238,340.4465,338.7105,335.6243
839,2008-04-29,335.0456,343.5327,337.1674,341.0251
838,2008-04-28,341.7967,350.6695,344.1113,348.7406
837,2008-04-25,332.9238,347.3904,347.3904,338.7105
836,2008-04-24,330.6092,336.7816,336.3958,332.5381
835,2008-04-23,324.051,339.482,331.3807,339.482
834,2008-04-22,331.7665,339.2891,337.746,332.5381
833,2008-04-21,333.6954,341.218,335.6243,340.2536
832,2008-04-18,333.5025,342.5682,341.7967,333.6954
831,2008-04-17,325.4012,334.6598,332.1523,330.995
830,2008-04-16,325.5941,332.3452,327.9088,330.2234
829,2008-04-15,319.0359,330.2234,327.9088,324.4368
828,2008-04-14,316.7213,326.5586,323.2795,320.0004
827,2008-04-11,318.2644,336.01,322.7008,334.2741
826,2008-04-10,328.8732,337.5531,333.5025,335.4314
825,2008-04-09,328.1017,337.3603,334.0812,337.3603
824,2008-04-08,332.9238,342.954,338.3247,342.5682
823,2008-04-07,336.9745,342.5682,342.5682,342.3753
822,2008-04-04,331.5736,342.3753,340.6393,335.6243
821,2008-04-03,328.2945,337.3603,334.0812,332.5381
820,2008-04-02,323.4724,335.6243,332.3452,324.2439
819,2008-04-01,309.3916,324.6297,324.051,309.3916
818,2008-03-31,307.4627,312.6707,310.9347,309.0058
817,2008-03-28,310.7418,316.9142,311.7062,315.9497
816,2008-03-27,311.5133,318.6502,315.564,313.0564
815,2008-03-26,313.4422,320.1933,314.2138,317.6857
814,2008-03-25,307.4627,318.8431,318.6502,308.62
813,2008-03-20,302.4476,311.8991,304.3765,310.356
812,2008-03-19,310.9347,318.6502,314.9853,318.0715
811,2008-03-18,304.7623,314.4066,313.6351,307.6556
810,2008-03-17,303.4121,312.092,303.4121,308.2342
809,2008-03-14,310.9347,318.8431,315.1782,315.3711
808,2008-03-13,309.5845,319.2288,314.5995,316.7213
807,2008-03-12,319.0359,325.787,322.5079,323.8581
806,2008-03-11,314.5995,323.2795,318.2644,315.3711
805,2008-03-10,314.5995,329.0661,315.564,326.7514
804,2008-03-07,323.4724,332.731,328.2945,327.1372
803,2008-03-06,329.259,339.482,330.995,338.5176
802,2008-03-05,328.8732,339.8678,336.2029,331.3807
801,2008-03-04,322.0362,334.691,325.6249,332.8023
800,2008-03-03,322.0362,332.6134,332.6134,322.0362
799,2008-02-29,326.0027,335.4466,328.2692,327.8915
798,2008-02-28,329.4025,338.2797,329.7802,336.5798
797,2008-02-27,334.3133,344.5127,337.3353,344.5127
796,2008-02-26,335.8243,344.1349,343.0017,336.2021
795,2008-02-25,332.6134,343.7572,336.2021,342.6239
794,2008-02-22,329.5914,339.6019,337.7131,330.158
793,2008-02-21,329.5914,336.9576,333.7467,332.6134
792,2008-02-20,318.0698,329.9691,329.4025,321.6585
791,2008-02-19,319.0142,329.2136,323.7361,321.8474
790,2008-02-18,316.3699,326.3804,325.2472,316.3699
789,2008-02-15,313.7256,329.7802,314.8589,323.925
788,2008-02-14,321.8474,332.4245,324.3028,326.1916
787,2008-02-13,307.1149,322.2251,319.0142,311.2702
786,2008-02-12,301.2597,316.9366,315.0478,306.926
785,2008-02-11,306.7372,314.67,308.2482,309.7592
784,2008-02-08,305.7928,331.669,311.2702,330.5357
783,2008-02-07,323.5473,358.8674,325.6249,357.3564
782,2008-02-06,349.0457,364.3448,362.6449,349.4235
781,2008-02-05,351.69,372.4666,352.8233,370.2
780,2008-02-04,364.3448,374.3553,370.3889,370.3889
779,2008-02-01,358.8674,369.4445,367.3669,361.3228
778,2008-01-31,348.2902,361.8894,356.0342,355.4676
777,2008-01-30,355.0898,363.7782,360.3784,363.0227
776,2008-01-29,353.7677,364.1559,364.1559,354.5232
775,2008-01-28,344.5127,353.9566,350.9345,353.0122
774,2008-01-25,346.9681,361.1339,356.0342,351.69
773,2008-01-24,339.0352,353.9566,344.1349,353.5788
772,2008-01-23,339.7907,360.1895,341.8684,358.3007
771,2008-01-22,319.2031,355.2787,351.69,328.647
770,2008-01-21,338.6575,355.8453,338.8464,354.9009
769,2008-01-18,356.2231,370.0111,362.0783,361.3228
768,2008-01-17,362.2672,377.1885,363.2116,373.5998
767,2008-01-16,362.6449,374.1665,366.6114,373.9776
766,2008-01-15,376.9996,390.9766,377.7551,385.3102
765,2008-01-14,385.3102,393.9986,387.199,387.199
764,2008-01-11,378.1329,396.6429,388.3323,396.6429
763,2008-01-10,393.2431,404.198,396.6429,399.6649
762,2008-01-09,382.2882,400.0427,398.9094,388.71
761,2008-01-08,384.9325,398.9094,390.221,386.4435
760,2008-01-07,383.0437,401.1759,386.0657,397.7762
759,2008-01-04,395.5096,410.2421,398.9094,407.22
758,2008-01-03,401.9315,414.7751,405.709,407.9755
757,2008-01-02,408.731,417.4194,413.2641,409.8643
756,2007-12-31,405.3313,413.6419,412.5086,410.2421
755,2007-12-28,404.9535,412.5086,407.22,405.709
754,2007-12-27,402.3092,409.4866,407.5978,404.198
753,2007-12-24,398.1539,403.4425,401.9315,399.6649
752,2007-12-21,389.4655,403.4425,402.687,390.221
751,2007-12-20,376.9996,390.9766,385.3102,382.2882
750,2007-12-19,378.5106,387.5768,380.3994,387.199
749,2007-12-18,380.0217,389.8433,384.9325,380.7772
748,2007-12-17,381.1549,386.8213,383.4215,384.5547
747,2007-12-14,386.4435,395.1319,389.8433,392.1098
746,2007-12-13,387.199,398.5317,389.4655,395.1319
745,2007-12-12,390.221,404.9535,398.9094,394.7541
744,2007-12-11,397.0206,404.5757,397.0206,403.0647
743,2007-12-10,396.6429,404.198,401.9315,397.3984
742,2007-12-07,390.221,400.4204,400.4204,393.6208
741,2007-12-06,387.199,395.8874,390.221,394.3764
740,2007-12-05,385.3102,393.9986,389.4655,387.9545
739,2007-12-04,385.3102,397.0206,386.0657,396.2651
738,2007-12-03,392.8653,403.0647,395.1319,398.5317
737,2007-11-30,392.4876,403.8202,399.2872,393.2431
736,2007-11-29,389.4655,399.6649,392.1098,397.0206
735,2007-11-28,380.3994,395.1319,392.4876,383.0437
734,2007-11-27,375.8664,390.221,378.5106,386.4435
733,2007-11-26,388.71,398.9094,390.5988,396.2651
732,2007-11-23,383.0437,393.6208,390.9766,386.4435
731,2007-11-22,376.8107,387.199,386.8213,382.2882
730,2007-11-21,373.7887,389.8433,378.8884,389.8433
729,2007-11-20,382.6659,395.1319,392.8653,384.5547
728,2007-11-19,380.0217,403.8202,380.7772,398.9094
727,2007-11-16,396.6429,407.9755,399.2872,407.9755
726,2007-11-15,408.3533,420.8192,408.731,417.0417
725,2007-11-14,409.1088,417.0417,416.2862,411.3753
724,2007-11-13,407.22,413.6419,408.3533,407.5978
723,2007-11-12,401.5537,414.7751,411.7531,401.5537
722,2007-11-09,397.3984,403.8202,400.4204,401.9315
721,2007-11-08,392.8653,403.8202,400.4204,400.4204
720,2007-11-07,391.7321,400.0427,398.5317,391.7321
719,2007-11-06,388.3323,397.7762,390.221,395.8874
718,2007-11-05,390.5988,401.1759,393.9986,401.1759
717,2007-11-02,392.4876,403.8202,403.0647,396.2651
716,2007-11-01,396.6429,408.731,400.0427,404.198
715,2007-10-31,401.9315,410.6198,406.4645,408.731
714,2007-10-30,404.198,412.5086,407.22,411.3753
713,2007-10-29,410.9976,415.9084,412.5086,412.1308
712,2007-10-26,407.22,414.7751,409.4866,412.5086
711,2007-10-25,410.2421,418.9304,412.5086,417.4194
710,2007-10-24,402.3092,420.0637,412.5086,404.198
709,2007-10-23,398.5317,405.709,402.687,400.7982
708,2007-10-22,392.8653,400.4204,396.6429,394.7541
707,2007-10-19,402.687,413.2641,404.5757,411.7531
706,2007-10-18,410.9976,427.2411,411.7531,426.8633
705,2007-10-17,412.8864,427.9966,426.8633,417.0417
704,2007-10-16,404.9535,418.9304,415.5306,410.9976
703,2007-10-15,410.9976,423.8413,411.3753,423.8413
702,2007-10-12,415.9084,427.6188,425.73,417.7972
701,2007-10-11,412.1308,425.73,425.3523,412.1308
700,2007-10-10,408.3533,416.6639,412.5086,410.2421
699,2007-10-09,402.3403,411.3395,410.5896,403.8402
698,2007-10-08,403.4652,408.7148,403.8402,407.9648
697,2007-10-05,401.2154,408.7148,408.7148,405.715
696,2007-10-04,398.2157,404.9651,403.0903,402.3403
695,2007-10-03,393.7161,402.7153,402.3403,395.2159
694,2007-10-02,392.5912,397.4657,395.5909,394.091
693,2007-10-01,387.3416,394.091,392.9661,388.8415
692,2007-09-28,385.8417,395.5909,391.8412,392.9661
691,2007-09-27,390.7163,399.3406,392.9661,397.4657
690,2007-09-26,386.9666,393.7161,390.7163,386.9666
689,2007-09-25,383.217,388.0915,386.2167,385.8417
688,2007-09-24,383.9669,394.466,389.2164,383.9669
